id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
258765,82,Goal,0.885,0.6880000305175781,0.051118601113557816,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10065,Real Madrid,Real Valladolid,2,0,2018-11-03 15:15:00,Isco,Pass
259285,89,MissedShots,0.7930000305175782,0.674000015258789,0.02699729986488819,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10084,Eibar,Real Madrid,3,0,2018-11-24 12:00:00,Marcelo,BallRecovery
260090,86,BlockedShot,0.924000015258789,0.27600000381469725,0.052585601806640625,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10116,Real Madrid,Rayo Vallecano,1,0,2018-12-15 17:30:00,Lucas Vázquez,Pass
279985,14,SavedShot,0.8930000305175781,0.6630000305175782,0.22689999639987946,Vinícius Júnior,h,7008,OpenPlay,2018,LeftFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,Karim Benzema,Pass
279997,46,SavedShot,0.9619999694824218,0.37099998474121093,0.08477749675512314,Vinícius Júnior,h,7008,FromCorner,2018,RightFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,,Rebound
280002,50,MissedShots,0.86,0.41700000762939454,0.08507339656352997,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,Karim Benzema,TakeOn
280009,65,SavedShot,0.915,0.639000015258789,0.04910380020737648,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,Daniel Carvajal,Cross
280016,78,MissedShots,0.8780000305175781,0.73,0.02079389989376068,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,Daniel Carvajal,Cross
280021,91,MissedShots,0.75,0.7469999694824219,0.007655330002307892,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10133,Real Madrid,Real Sociedad,0,2,2019-01-06 17:30:00,Daniel Carvajal,Chipped
280264,20,SavedShot,0.865999984741211,0.7090000152587891,0.04881640151143074,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10143,Real Betis,Real Madrid,1,2,2019-01-13 19:45:00,Sergio Reguilón,Pass
280267,29,SavedShot,0.8730000305175781,0.4329999923706055,0.11152999848127365,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10143,Real Betis,Real Madrid,1,2,2019-01-13 19:45:00,Karim Benzema,Pass
280274,53,SavedShot,0.9069999694824219,0.725999984741211,0.044650599360466,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10143,Real Betis,Real Madrid,1,2,2019-01-13 19:45:00,Cristo González,Pass
280336,5,SavedShot,0.9059999847412109,0.3060000038146973,0.32671400904655457,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10150,Real Madrid,Sevilla,2,0,2019-01-19 15:15:00,Karim Benzema,Throughball
280337,6,BlockedShot,0.8830000305175781,0.36400001525878906,0.08242689818143845,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10150,Real Madrid,Sevilla,2,0,2019-01-19 15:15:00,Daniel Carvajal,Pass
280344,46,SavedShot,0.7440000152587891,0.6780000305175782,0.0178568996489048,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10150,Real Madrid,Sevilla,2,0,2019-01-19 15:15:00,Dani Ceballos,Pass
280345,51,MissedShots,0.9259999847412109,0.75,0.032503001391887665,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10150,Real Madrid,Sevilla,2,0,2019-01-19 15:15:00,Luka Modric,Pass
280354,62,MissedShots,0.825999984741211,0.534000015258789,0.07104729861021042,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10150,Real Madrid,Sevilla,2,0,2019-01-19 15:15:00,Dani Ceballos,Pass
280720,2,SavedShot,0.7959999847412109,0.674000015258789,0.02636829949915409,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10163,Espanyol,Real Madrid,2,4,2019-01-27 19:45:00,Toni Kroos,Pass
280989,15,SavedShot,0.8219999694824218,0.524000015258789,0.06488250195980072,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,,BallRecovery
280992,28,BlockedShot,0.8209999847412109,0.6680000305175782,0.03556869924068451,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,Dani Ceballos,Pass
281002,63,BlockedShot,0.86,0.745999984741211,0.03548960015177727,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,Dani Ceballos,Pass
281004,68,BlockedShot,0.8419999694824218,0.5609999847412109,0.08790399879217148,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,,Dispossessed
281005,69,MissedShots,0.8180000305175781,0.645,0.05825459957122803,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,Luka Modric,Dispossessed
281009,79,Goal,0.9159999847412109,0.5979999923706054,0.42368099093437195,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10172,Real Madrid,Alaves,3,0,2019-02-03 19:45:00,Marco Asensio,Chipped
281437,76,MissedShots,0.86,0.6370000076293946,0.05770169943571091,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10189,Real Madrid,Girona,1,2,2019-02-17 11:00:00,Karim Benzema,Pass
281438,79,MissedShots,0.8090000152587891,0.639000015258789,0.037458401173353195,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10189,Real Madrid,Girona,1,2,2019-02-17 11:00:00,Álvaro Odriozola,Pass
281742,30,SavedShot,0.9390000152587891,0.27700000762939453,0.036386698484420776,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10199,Levante,Real Madrid,1,2,2019-02-24 19:45:00,Karim Benzema,Pass
281750,47,BlockedShot,0.7659999847412109,0.6079999923706054,0.031607501208782196,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10199,Levante,Real Madrid,1,2,2019-02-24 19:45:00,Sergio Reguilón,Pass
281752,58,MissedShots,0.9,0.6329999923706054,0.10104499757289886,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10199,Levante,Real Madrid,1,2,2019-02-24 19:45:00,Luka Modric,Pass
281754,64,BlockedShot,0.88,0.639000015258789,0.059602200984954834,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10199,Levante,Real Madrid,1,2,2019-02-24 19:45:00,Toni Kroos,Chipped
281757,70,SavedShot,0.8819999694824219,0.639000015258789,0.4914740025997162,Vinícius Júnior,a,7008,OpenPlay,2018,RightFoot,10199,Levante,Real Madrid,1,2,2019-02-24 19:45:00,Lucas Vázquez,Throughball
281902,27,BlockedShot,0.855,0.639000015258789,0.058544501662254333,Vinícius Júnior,h,7008,FromCorner,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,,Rebound
281908,42,MissedShots,0.8719999694824219,0.6840000152587891,0.040908701717853546,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,Luka Modric,Pass
281910,55,SavedShot,0.875999984741211,0.6469999694824219,0.057679299265146255,Vinícius Júnior,h,7008,SetPiece,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,Sergio Ramos,Chipped
281912,58,BlockedShot,0.895,0.5570000076293945,0.07952229678630829,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,,BlockedPass
281915,71,MissedShots,0.7609999847412109,0.5929999923706055,0.023652000352740288,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,Federico Valverde,Pass
281918,90,BlockedShot,0.8580000305175781,0.6780000305175782,0.03858819976449013,Vinícius Júnior,h,7008,FromCorner,2018,RightFoot,10207,Real Madrid,Barcelona,0,1,2019-03-02 19:45:00,Isco,Pass
300076,81,SavedShot,0.889000015258789,0.6,0.10378599911928177,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10312,Real Madrid,Villarreal,3,2,2019-05-05 15:15:00,,BallTouch
300077,84,MissedShots,0.8619999694824219,0.7380000305175781,0.02931779995560646,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10312,Real Madrid,Villarreal,3,2,2019-05-05 15:15:00,Daniel Carvajal,Cross
303061,31,BlockedShot,0.8030000305175782,0.47200000762939454,0.03289970010519028,Vinícius Júnior,h,7008,SetPiece,2018,RightFoot,10328,Real Madrid,Real Betis,0,2,2019-05-19 10:00:00,Brahim Diaz,Pass
303067,56,SavedShot,0.965999984741211,0.62,0.25868698954582214,Vinícius Júnior,h,7008,OpenPlay,2018,LeftFoot,10328,Real Madrid,Real Betis,0,2,2019-05-19 10:00:00,Marcelo,TakeOn
303069,63,MissedShots,0.85,0.7019999694824218,0.030116699635982513,Vinícius Júnior,h,7008,OpenPlay,2018,RightFoot,10328,Real Madrid,Real Betis,0,2,2019-05-19 10:00:00,Federico Valverde,Pass
317007,56,MissedShots,0.9159999847412109,0.705999984741211,0.21282799541950226,Vinícius Júnior,h,7008,OpenPlay,2019,LeftFoot,12060,Real Madrid,Levante,3,2,2019-09-14 11:00:00,,Rebound
317008,61,BlockedShot,0.9209999847412109,0.515,0.14451700448989868,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12060,Real Madrid,Levante,3,2,2019-09-14 11:00:00,Eden Hazard,Pass
317009,61,SavedShot,0.8780000305175781,0.49700000762939456,0.13835300505161285,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12060,Real Madrid,Levante,3,2,2019-09-14 11:00:00,Marcelo,Pass
317012,69,MissedShots,0.905,0.539000015258789,0.04176820069551468,Vinícius Júnior,h,7008,OpenPlay,2019,Head,12060,Real Madrid,Levante,3,2,2019-09-14 11:00:00,Marcelo,Aerial
317013,70,SavedShot,0.9059999847412109,0.43099998474121093,0.391092985868454,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12060,Real Madrid,Levante,3,2,2019-09-14 11:00:00,James Rodríguez,Chipped
321958,35,Goal,0.7909999847412109,0.6370000076293946,0.029101399704813957,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12078,Real Madrid,Osasuna,2,0,2019-09-25 19:00:00,Toni Kroos,Pass
321959,38,MissedShots,0.735999984741211,0.39099998474121095,0.020115099847316742,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12078,Real Madrid,Osasuna,2,0,2019-09-25 19:00:00,,None
326675,14,MissedShots,0.815,0.55,0.05448339879512787,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12110,Mallorca,Real Madrid,1,0,2019-10-19 20:00:00,Álvaro Odriozola,Pass
326677,24,MissedShots,0.8219999694824218,0.55,0.12478599697351456,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12110,Mallorca,Real Madrid,1,0,2019-10-19 20:00:00,,TakeOn
326678,25,BlockedShot,0.8719999694824219,0.705999984741211,0.03808550164103508,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12110,Mallorca,Real Madrid,1,0,2019-10-19 20:00:00,Casemiro,Chipped
329628,89,SavedShot,0.965999984741211,0.27,0.019378600642085075,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12139,Real Madrid,Real Betis,0,0,2019-11-02 20:00:00,Eden Hazard,Cross
329629,90,SavedShot,0.950999984741211,0.395,0.2990500032901764,Vinícius Júnior,h,7008,OpenPlay,2019,LeftFoot,12139,Real Madrid,Real Betis,0,0,2019-11-02 20:00:00,Ferland Mendy,Cross
329630,91,BlockedShot,0.899000015258789,0.33599998474121096,0.024283399805426598,Vinícius Júnior,h,7008,FromCorner,2019,LeftFoot,12139,Real Madrid,Real Betis,0,0,2019-11-02 20:00:00,,Aerial
335438,5,SavedShot,0.9030000305175782,0.6580000305175782,0.08978009968996048,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12180,Real Madrid,Espanyol,2,0,2019-12-07 12:00:00,Karim Benzema,TakeOn
335444,26,SavedShot,0.9580000305175781,0.6580000305175782,0.08111529797315598,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12180,Real Madrid,Espanyol,2,0,2019-12-07 12:00:00,Karim Benzema,TakeOn
335447,42,SavedShot,0.9490000152587891,0.66,0.1009799987077713,Vinícius Júnior,h,7008,OpenPlay,2019,LeftFoot,12180,Real Madrid,Espanyol,2,0,2019-12-07 12:00:00,Karim Benzema,Pass
335454,65,BlockedShot,0.8669999694824219,0.6609999847412109,0.06733699887990952,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12180,Real Madrid,Espanyol,2,0,2019-12-07 12:00:00,Karim Benzema,Pass
337865,72,BlockedShot,0.87,0.6229999923706054,0.08130539953708649,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12192,Valencia,Real Madrid,1,1,2019-12-15 20:00:00,Karim Benzema,Pass
339453,10,SavedShot,0.9319999694824219,0.6079999923706054,0.16603399813175201,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12200,Real Madrid,Athletic Club,0,0,2019-12-22 20:00:00,Karim Benzema,TakeOn
339459,23,SavedShot,0.924000015258789,0.59,0.05039820075035095,Vinícius Júnior,h,7008,OpenPlay,2019,Head,12200,Real Madrid,Athletic Club,0,0,2019-12-22 20:00:00,Luka Modric,Chipped
353690,88,MissedShots,0.919000015258789,0.6719999694824219,0.2835629880428314,Vinícius Júnior,a,7008,OpenPlay,2019,LeftFoot,12207,Getafe,Real Madrid,0,3,2020-01-04 15:00:00,Luka Jovic,Pass
354927,62,MissedShots,0.874000015258789,0.675,0.05705000087618828,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12221,Real Madrid,Sevilla,2,1,2020-01-18 15:00:00,Toni Kroos,Pass
356711,63,SavedShot,0.8590000152587891,0.7719999694824219,0.03437339887022972,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12238,Real Madrid,Atletico Madrid,1,0,2020-02-01 15:00:00,Federico Valverde,Chipped
356716,80,SavedShot,0.8719999694824219,0.5979999923706054,0.09827470034360886,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12238,Real Madrid,Atletico Madrid,1,0,2020-02-01 15:00:00,Karim Benzema,Pass
358531,83,BlockedShot,0.8090000152587891,0.5320000076293945,0.07202179729938507,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12246,Osasuna,Real Madrid,1,4,2020-02-09 15:00:00,,BallRecovery
358534,90,MissedShots,0.8959999847412109,0.67,0.0810772031545639,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12246,Osasuna,Real Madrid,1,4,2020-02-09 15:00:00,Luka Modric,Pass
361468,36,SavedShot,0.8469999694824218,0.6969999694824218,0.054329998791217804,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12279,Real Madrid,Barcelona,2,0,2020-03-01 20:00:00,Isco,Pass
361478,70,Goal,0.9569999694824218,0.6769999694824219,0.05314449965953827,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12279,Real Madrid,Barcelona,2,0,2020-03-01 20:00:00,Toni Kroos,Pass
362390,15,MissedShots,0.8819999694824219,0.675,0.061591099947690964,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12286,Real Betis,Real Madrid,2,1,2020-03-08 20:00:00,Karim Benzema,BallTouch
362410,84,BlockedShot,0.919000015258789,0.37099998474121093,0.025945499539375305,Vinícius Júnior,a,7008,OpenPlay,2019,OtherBodyPart,12286,Real Betis,Real Madrid,2,1,2020-03-08 20:00:00,Lucas Vázquez,Cross
362414,93,MissedShots,0.7809999847412109,0.62,0.029831400141119957,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12286,Real Betis,Real Madrid,2,1,2020-03-08 20:00:00,Karim Benzema,Pass
365908,1,MissedShots,0.8959999847412109,0.4490000152587891,0.12425000220537186,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12320,Real Sociedad,Real Madrid,1,2,2020-06-21 20:00:00,Federico Valverde,Pass
365915,42,SavedShot,0.87,0.6140000152587891,0.10155399888753891,Vinícius Júnior,a,7008,OpenPlay,2019,RightFoot,12320,Real Sociedad,Real Madrid,1,2,2020-06-21 20:00:00,,TakeOn
366525,15,BlockedShot,0.88,0.605999984741211,0.08960279822349548,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12329,Real Madrid,Mallorca,2,0,2020-06-24 20:00:00,Eden Hazard,Pass
366527,18,Goal,0.9580000305175781,0.625999984741211,0.3681730031967163,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12329,Real Madrid,Mallorca,2,0,2020-06-24 20:00:00,Luka Modric,Throughball
366529,23,ShotOnPost,0.8590000152587891,0.605999984741211,0.3440989851951599,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12329,Real Madrid,Mallorca,2,0,2020-06-24 20:00:00,Karim Benzema,Throughball
368464,22,SavedShot,0.9119999694824219,0.49900001525878906,0.3794200122356415,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12349,Real Madrid,Getafe,1,0,2020-07-02 20:00:00,Ferland Mendy,Cross
371991,79,BlockedShot,0.855,0.6630000305175782,0.07302500307559967,Vinícius Júnior,h,7008,OpenPlay,2019,RightFoot,12390,Real Madrid,Villarreal,2,1,2020-07-16 19:00:00,Karim Benzema,Pass
378349,38,MissedShots,0.845,0.5540000152587891,0.05492430180311203,Vinícius Júnior,a,7008,OpenPlay,2020,RightFoot,14152,Real Sociedad,Real Madrid,0,0,2020-09-20 19:00:00,Ferland Mendy,Chipped
378362,81,BlockedShot,0.7919999694824219,0.67,0.026425199583172798,Vinícius Júnior,a,7008,OpenPlay,2020,RightFoot,14152,Real Sociedad,Real Madrid,0,0,2020-09-20 19:00:00,Toni Kroos,Pass
380185,64,Goal,0.9290000152587891,0.54,0.5403940081596375,Vinícius Júnior,h,7008,OpenPlay,2020,RightFoot,14169,Real Madrid,Real Valladolid,1,0,2020-09-30 19:30:00,,None
380190,76,BlockedShot,0.889000015258789,0.5429999923706055,0.1513260006904602,Vinícius Júnior,h,7008,OpenPlay,2020,RightFoot,14169,Real Madrid,Real Valladolid,1,0,2020-09-30 19:30:00,Karim Benzema,Pass
380195,92,SavedShot,0.8440000152587891,0.5870000076293945,0.13850300014019012,Vinícius Júnior,h,7008,OpenPlay,2020,LeftFoot,14169,Real Madrid,Real Valladolid,1,0,2020-09-30 19:30:00,Federico Valverde,TakeOn
381304,15,Goal,0.8909999847412109,0.6480000305175782,0.054593801498413086,Vinícius Júnior,a,7008,FromCorner,2020,RightFoot,14819,Levante,Real Madrid,0,2,2020-10-04 14:00:00,,None
381313,51,MissedShots,0.9630000305175781,0.3890000152587891,0.42011401057243347,Vinícius Júnior,a,7008,OpenPlay,2020,RightFoot,14819,Levante,Real Madrid,0,2,2020-10-04 14:00:00,Marco Asensio,Throughball
381314,54,MissedShots,0.955,0.5209999847412109,0.663079023361206,Vinícius Júnior,a,7008,OpenPlay,2020,RightFoot,14819,Levante,Real Madrid,0,2,2020-10-04 14:00:00,Karim Benzema,Pass
382082,40,BlockedShot,0.895,0.5029999923706054,0.0795757994055748,Vinícius Júnior,h,7008,OpenPlay,2020,RightFoot,14833,Real Madrid,Cadiz,0,1,2020-10-17 16:30:00,Lucas Vázquez,HeadPass
382083,48,BlockedShot,0.860999984741211,0.6659999847412109,0.04679720103740692,Vinícius Júnior,h,7008,OpenPlay,2020,RightFoot,14833,Real Madrid,Cadiz,0,1,2020-10-17 16:30:00,,None
