team,opponent,result,num_occurences
Atalanta,Siena,0.0,2.0
Atalanta,Siena,1.0,4.0
Atalanta,Siena,3.0,6.0
Atalanta,Spal,0.0,2.0
Atalanta,Spal,1.0,2.0
Atalanta,Spal,3.0,2.0
Atalanta,Spezia,1.0,1.0
Atalanta,Spezia,3.0,3.0
Atalanta,Torino,0.0,11.0
Atalanta,Torino,1.0,7.0
Atalanta,Torino,3.0,8.0
Atalanta,Udinese,0.0,8.0
Atalanta,Udinese,1.0,11.0
Atalanta,Udinese,3.0,11.0
Atalanta,Venezia,3.0,2.0
Atalanta,Verona,0.0,6.0
Atalanta,Verona,1.0,3.0
Atalanta,Verona,3.0,5.0
Torino,Ascoli,3.0,2.0
Torino,Atalanta,0.0,8.0
Torino,Atalanta,1.0,7.0
Torino,Atalanta,3.0,11.0
Torino,Benevento,1.0,2.0
Torino,Benevento,3.0,2.0
Torino,Bologna,0.0,4.0
Torino,Bologna,1.0,8.0
Torino,Bologna,3.0,8.0
Torino,Brescia,3.0,2.0
Torino,Cagliari,0.0,8.0
Torino,Cagliari,1.0,7.0
Torino,Cagliari,3.0,9.0
Torino,Carpi,0.0,1.0
Torino,Carpi,1.0,1.0
Torino,Catania,0.0,1.0
Torino,Catania,1.0,4.0
Torino,Catania,3.0,5.0
Torino,Cesena,3.0,2.0
Torino,Chievo,0.0,3.0
Torino,Chievo,1.0,6.0
Torino,Chievo,3.0,9.0
Torino,Crotone,0.0,1.0
Torino,Crotone,1.0,3.0
Torino,Crotone,3.0,2.0
Torino,Empoli,0.0,5.0
Torino,Empoli,1.0,6.0
Torino,Empoli,3.0,3.0
Torino,Fiorentina,0.0,13.0
Torino,Fiorentina,1.0,9.0
Torino,Fiorentina,3.0,4.0
Torino,Frosinone,3.0,4.0
Torino,Genoa,0.0,7.0
Torino,Genoa,1.0,7.0
Torino,Genoa,3.0,10.0
Torino,Inter,0.0,14.0
Torino,Inter,1.0,8.0
Torino,Inter,3.0,4.0
Torino,Juventus,0.0,18.0
Torino,Juventus,1.0,5.0
Torino,Juventus,3.0,1.0
Torino,Lazio,0.0,11.0
Torino,Lazio,1.0,11.0
Torino,Lazio,3.0,4.0
Torino,Lecce,0.0,2.0
Torino,Lecce,1.0,1.0
Torino,Lecce,3.0,1.0
Torino,Livorno,0.0,1.0
Torino,Livorno,1.0,3.0
Torino,Livorno,3.0,2.0
Torino,Messina,1.0,1.0
Torino,Messina,3.0,1.0
Torino,Milan,0.0,12.0
Torino,Milan,1.0,12.0
Torino,Milan,3.0,2.0
Torino,Napoli,0.0,14.0
Torino,Napoli,1.0,6.0
Torino,Napoli,3.0,4.0
Torino,Palermo,0.0,2.0
Torino,Palermo,1.0,6.0
Torino,Palermo,3.0,6.0
Torino,Parma,0.0,7.0
Torino,Parma,1.0,5.0
Torino,Parma,3.0,4.0
Torino,Pescara,1.0,1.0
Torino,Pescara,3.0,3.0
Torino,Reggina,0.0,1.0
Torino,Reggina,1.0,4.0
Torino,Reggina,3.0,1.0
Torino,Roma,0.0,18.0
Torino,Roma,1.0,4.0
Torino,Roma,3.0,4.0
Torino,Salernitana,3.0,2.0
Torino,Sampdoria,0.0,9.0
Torino,Sampdoria,1.0,9.0
Torino,Sampdoria,3.0,8.0
Torino,Sassuolo,0.0,3.0
Torino,Sassuolo,1.0,7.0
Torino,Sassuolo,3.0,8.0
Torino,Siena,0.0,3.0
Torino,Siena,1.0,3.0
Torino,Siena,3.0,2.0
Torino,Spal,0.0,1.0
Torino,Spal,1.0,3.0
Torino,Spal,3.0,2.0
Torino,Spezia,0.0,2.0
Torino,Spezia,1.0,1.0
Torino,Spezia,3.0,1.0
Torino,Udinese,0.0,11.0
Torino,Udinese,1.0,4.0
Torino,Udinese,3.0,11.0
Torino,Venezia,0.0,1.0
Torino,Venezia,1.0,1.0
Torino,Verona,0.0,2.0
Torino,Verona,1.0,8.0
Torino,Verona,3.0,4.0
Catania,Ascoli,1.0,2.0
Catania,Atalanta,0.0,3.0
Catania,Atalanta,1.0,7.0
Catania,Atalanta,3.0,4.0
Catania,Bari,1.0,2.0
Catania,Bari,3.0,2.0
Catania,Bologna,0.0,6.0
Catania,Bologna,1.0,2.0
Catania,Bologna,3.0,4.0
Catania,Brescia,3.0,2.0
Catania,Cagliari,0.0,6.0
Catania,Cagliari,1.0,5.0
Catania,Cagliari,3.0,5.0
Catania,Cesena,1.0,2.0
Catania,Cesena,3.0,2.0
Catania,Chievo,0.0,6.0
Catania,Chievo,1.0,4.0
Catania,Chievo,3.0,4.0
Catania,Empoli,0.0,2.0
Catania,Empoli,3.0,2.0
Catania,Fiorentina,0.0,11.0
Catania,Fiorentina,1.0,2.0
Catania,Fiorentina,3.0,3.0
Catania,Genoa,0.0,5.0
Catania,Genoa,1.0,3.0
Catania,Genoa,3.0,6.0
Catania,Inter,0.0,12.0
Catania,Inter,1.0,2.0
Catania,Inter,3.0,2.0
Catania,Juventus,0.0,7.0
Catania,Juventus,1.0,6.0
Catania,Juventus,3.0,1.0
Catania,Lazio,0.0,6.0
Catania,Lazio,1.0,3.0
Catania,Lazio,3.0,7.0
Catania,Lecce,0.0,3.0
Catania,Lecce,1.0,1.0
Catania,Lecce,3.0,2.0
Catania,Livorno,0.0,5.0
Catania,Livorno,1.0,1.0
Catania,Livorno,3.0,2.0
Catania,Messina,1.0,2.0
Catania,Milan,0.0,10.0
Catania,Milan,1.0,6.0
Catania,Napoli,0.0,7.0
Catania,Napoli,1.0,4.0
Catania,Napoli,3.0,3.0
Catania,Novara,1.0,1.0
Catania,Novara,3.0,1.0
Catania,Palermo,0.0,5.0
Catania,Palermo,1.0,3.0
Catania,Palermo,3.0,6.0
Catania,Parma,0.0,2.0
Catania,Parma,1.0,7.0
Catania,Parma,3.0,5.0
Catania,Pescara,0.0,1.0
Catania,Pescara,3.0,1.0
Catania,Reggina,0.0,3.0
Catania,Reggina,1.0,1.0
Catania,Reggina,3.0,2.0
Catania,Roma,0.0,7.0
Catania,Roma,1.0,5.0
Catania,Roma,3.0,4.0
Catania,Sampdoria,0.0,5.0
Catania,Sampdoria,1.0,3.0
Catania,Sampdoria,3.0,6.0
Catania,Sassuolo,0.0,1.0
Catania,Sassuolo,1.0,1.0
Catania,Siena,0.0,2.0
Catania,Siena,1.0,7.0
Catania,Siena,3.0,3.0
Catania,Torino,0.0,5.0
Catania,Torino,1.0,4.0
Catania,Torino,3.0,1.0
Catania,Udinese,0.0,7.0
Catania,Udinese,1.0,3.0
Catania,Udinese,3.0,6.0
Catania,Verona,0.0,1.0
Catania,Verona,1.0,1.0
Genoa,Atalanta,0.0,10.0
Genoa,Atalanta,1.0,11.0
Genoa,Atalanta,3.0,7.0
Genoa,Bari,0.0,1.0
Genoa,Bari,1.0,2.0
Genoa,Bari,3.0,1.0
Genoa,Benevento,0.0,2.0
Genoa,Benevento,1.0,1.0
Genoa,Benevento,3.0,1.0
Genoa,Bologna,0.0,9.0
Genoa,Bologna,1.0,8.0
Genoa,Bologna,3.0,9.0
Genoa,Brescia,1.0,2.0
Genoa,Brescia,3.0,2.0
Genoa,Cagliari,0.0,10.0
Genoa,Cagliari,1.0,2.0
Genoa,Cagliari,3.0,16.0
Genoa,Carpi,0.0,2.0
Genoa,Catania,0.0,6.0
Genoa,Catania,1.0,3.0
Genoa,Catania,3.0,5.0
Genoa,Cesena,0.0,1.0
Genoa,Cesena,1.0,2.0
Genoa,Cesena,3.0,3.0
Genoa,Chievo,0.0,9.0
Genoa,Chievo,1.0,5.0
Genoa,Chievo,3.0,8.0
Genoa,Crotone,1.0,1.0
Genoa,Crotone,3.0,5.0
Genoa,Empoli,0.0,2.0
Genoa,Empoli,1.0,6.0
Genoa,Empoli,3.0,4.0
Genoa,Fiorentina,0.0,12.0
Genoa,Fiorentina,1.0,15.0
Genoa,Fiorentina,3.0,3.0
Genoa,Frosinone,1.0,2.0
Genoa,Frosinone,3.0,2.0
Genoa,Inter,0.0,19.0
Genoa,Inter,1.0,6.0
Genoa,Inter,3.0,5.0
Genoa,Juventus,0.0,20.0
Genoa,Juventus,1.0,5.0
Genoa,Juventus,3.0,5.0
Genoa,Lazio,0.0,14.0
Genoa,Lazio,1.0,5.0
Genoa,Lazio,3.0,11.0
Genoa,Lecce,1.0,3.0
Genoa,Lecce,3.0,5.0
Genoa,Livorno,0.0,1.0
Genoa,Livorno,1.0,4.0
Genoa,Livorno,3.0,1.0
Genoa,Milan,0.0,18.0
Genoa,Milan,1.0,5.0
Genoa,Milan,3.0,7.0
Genoa,Napoli,0.0,17.0
Genoa,Napoli,1.0,6.0
Genoa,Napoli,3.0,7.0
Genoa,Novara,1.0,1.0
Genoa,Novara,3.0,1.0
Genoa,Palermo,0.0,7.0
Genoa,Palermo,1.0,6.0
Genoa,Palermo,3.0,5.0
Genoa,Parma,0.0,7.0
Genoa,Parma,1.0,6.0
Genoa,Parma,3.0,7.0
Genoa,Pescara,0.0,2.0
Genoa,Pescara,1.0,1.0
Genoa,Pescara,3.0,1.0
Genoa,Reggina,0.0,1.0
Genoa,Reggina,3.0,3.0
Genoa,Roma,0.0,21.0
Genoa,Roma,1.0,4.0
Genoa,Roma,3.0,5.0
Genoa,Salernitana,0.0,1.0
Genoa,Salernitana,1.0,1.0
Genoa,Sampdoria,0.0,13.0
Genoa,Sampdoria,1.0,7.0
Genoa,Sampdoria,3.0,8.0
Genoa,Sassuolo,0.0,8.0
Genoa,Sassuolo,1.0,5.0
Genoa,Sassuolo,3.0,5.0
Genoa,Siena,0.0,3.0
Genoa,Siena,1.0,3.0
Genoa,Siena,3.0,4.0
Genoa,Spal,0.0,1.0
Genoa,Spal,1.0,4.0
Genoa,Spal,3.0,1.0
Genoa,Spezia,0.0,1.0
Genoa,Spezia,1.0,1.0
Genoa,Spezia,3.0,2.0
Genoa,Torino,0.0,10.0
Genoa,Torino,1.0,7.0
Genoa,Torino,3.0,7.0
Genoa,Udinese,0.0,10.0
Genoa,Udinese,1.0,11.0
Genoa,Udinese,3.0,9.0
Genoa,Venezia,1.0,2.0
Genoa,Verona,0.0,3.0
Genoa,Verona,1.0,5.0
Genoa,Verona,3.0,6.0
Napoli,Atalanta,0.0,11.0
Napoli,Atalanta,1.0,5.0
Napoli,Atalanta,3.0,12.0
Napoli,Bari,1.0,1.0
Napoli,Bari,3.0,3.0
Napoli,Benevento,3.0,4.0
Napoli,Bologna,0.0,6.0
Napoli,Bologna,1.0,4.0
Napoli,Bologna,3.0,16.0
Napoli,Brescia,1.0,1.0
Napoli,Brescia,3.0,3.0
Napoli,Cagliari,0.0,4.0
Napoli,Cagliari,1.0,8.0
Napoli,Cagliari,3.0,16.0
Napoli,Carpi,1.0,1.0
Napoli,Carpi,3.0,1.0
Napoli,Catania,0.0,3.0
Napoli,Catania,1.0,4.0
Napoli,Catania,3.0,7.0
Napoli,Cesena,1.0,1.0
Napoli,Cesena,3.0,5.0
Napoli,Chievo,0.0,6.0
Napoli,Chievo,1.0,3.0
Napoli,Chievo,3.0,13.0
Napoli,Crotone,3.0,6.0
Napoli,Empoli,0.0,5.0
Napoli,Empoli,1.0,3.0
Napoli,Empoli,3.0,4.0
Napoli,Fiorentina,0.0,7.0
Napoli,Fiorentina,1.0,8.0
Napoli,Fiorentina,3.0,15.0
Napoli,Frosinone,3.0,4.0
Napoli,Genoa,0.0,7.0
Napoli,Genoa,1.0,6.0
Napoli,Genoa,3.0,17.0
Napoli,Inter,0.0,11.0
Napoli,Inter,1.0,9.0
Napoli,Inter,3.0,10.0
Napoli,Juventus,0.0,14.0
Napoli,Juventus,1.0,5.0
Napoli,Juventus,3.0,11.0
Napoli,Lazio,0.0,7.0
Napoli,Lazio,1.0,6.0
Napoli,Lazio,3.0,17.0
Napoli,Lecce,0.0,2.0
Napoli,Lecce,1.0,1.0
Napoli,Lecce,3.0,5.0
Napoli,Livorno,1.0,1.0
Napoli,Livorno,3.0,5.0
Napoli,Milan,0.0,7.0
Napoli,Milan,1.0,11.0
Napoli,Milan,3.0,12.0
Napoli,Novara,1.0,1.0
Napoli,Novara,3.0,1.0
Napoli,Palermo,0.0,5.0
Napoli,Palermo,1.0,3.0
Napoli,Palermo,3.0,10.0
Napoli,Parma,0.0,6.0
Napoli,Parma,1.0,2.0
Napoli,Parma,3.0,12.0
Napoli,Pescara,1.0,1.0
Napoli,Pescara,3.0,3.0
Napoli,Reggina,1.0,3.0
Napoli,Reggina,3.0,1.0
Napoli,Roma,0.0,11.0
Napoli,Roma,1.0,8.0
Napoli,Roma,3.0,11.0
Napoli,Salernitana,3.0,2.0
Napoli,Sampdoria,0.0,3.0
Napoli,Sampdoria,1.0,4.0
Napoli,Sampdoria,3.0,21.0
Napoli,Sassuolo,0.0,2.0
Napoli,Sassuolo,1.0,7.0
Napoli,Sassuolo,3.0,9.0
Napoli,Siena,0.0,1.0
Napoli,Siena,1.0,4.0
Napoli,Siena,3.0,5.0
Napoli,Spal,1.0,1.0
Napoli,Spal,3.0,5.0
Napoli,Spezia,0.0,2.0
Napoli,Spezia,3.0,2.0
Napoli,Torino,0.0,4.0
Napoli,Torino,1.0,6.0
Napoli,Torino,3.0,14.0
Napoli,Udinese,0.0,5.0
Napoli,Udinese,1.0,8.0
Napoli,Udinese,3.0,17.0
Napoli,Venezia,3.0,2.0
Napoli,Verona,0.0,2.0
Napoli,Verona,1.0,2.0
Napoli,Verona,3.0,10.0
Bologna,Atalanta,0.0,14.0
Bologna,Atalanta,1.0,5.0
Bologna,Atalanta,3.0,5.0
Bologna,Bari,0.0,1.0
Bologna,Bari,1.0,1.0
Bologna,Bari,3.0,2.0
Bologna,Benevento,0.0,1.0
Bologna,Benevento,1.0,1.0
Bologna,Benevento,3.0,2.0
Bologna,Brescia,0.0,1.0
Bologna,Brescia,3.0,3.0
Bologna,Cagliari,0.0,9.0
Bologna,Cagliari,1.0,7.0
Bologna,Cagliari,3.0,8.0
Bologna,Carpi,1.0,1.0
Bologna,Carpi,3.0,1.0
Bologna,Catania,0.0,4.0
Bologna,Catania,1.0,2.0
Bologna,Catania,3.0,6.0
Bologna,Cesena,0.0,2.0
Bologna,Cesena,1.0,1.0
Bologna,Cesena,3.0,1.0
Bologna,Chievo,0.0,6.0
Bologna,Chievo,1.0,8.0
Bologna,Chievo,3.0,6.0
Bologna,Crotone,0.0,2.0
Bologna,Crotone,3.0,4.0
Bologna,Empoli,0.0,4.0
Bologna,Empoli,1.0,3.0
Bologna,Empoli,3.0,1.0
Bologna,Fiorentina,0.0,14.0
Bologna,Fiorentina,1.0,9.0
Bologna,Fiorentina,3.0,3.0
Bologna,Frosinone,0.0,2.0
Bologna,Frosinone,1.0,1.0
Bologna,Frosinone,3.0,1.0
Bologna,Genoa,0.0,9.0
Bologna,Genoa,1.0,8.0
Bologna,Genoa,3.0,9.0
Bologna,Inter,0.0,16.0
Bologna,Inter,1.0,5.0
Bologna,Inter,3.0,5.0
Bologna,Juventus,0.0,19.0
Bologna,Juventus,1.0,6.0
Bologna,Juventus,3.0,1.0
Bologna,Lazio,0.0,13.0
Bologna,Lazio,1.0,8.0
Bologna,Lazio,3.0,5.0
Bologna,Lecce,0.0,1.0
Bologna,Lecce,1.0,2.0
Bologna,Lecce,3.0,5.0
Bologna,Livorno,0.0,1.0
Bologna,Livorno,3.0,3.0
Bologna,Milan,0.0,18.0
Bologna,Milan,1.0,6.0
Bologna,Milan,3.0,2.0
Bologna,Napoli,0.0,16.0
Bologna,Napoli,1.0,4.0
Bologna,Napoli,3.0,6.0
Bologna,Novara,3.0,2.0
Bologna,Palermo,0.0,6.0
Bologna,Palermo,1.0,4.0
Bologna,Palermo,3.0,4.0
Bologna,Parma,0.0,3.0
Bologna,Parma,1.0,8.0
Bologna,Parma,3.0,5.0
Bologna,Pescara,1.0,1.0
Bologna,Pescara,3.0,3.0
Bologna,Reggina,0.0,1.0
Bologna,Reggina,1.0,1.0
Bologna,Roma,0.0,14.0
Bologna,Roma,1.0,8.0
Bologna,Roma,3.0,4.0
Bologna,Salernitana,1.0,1.0
Bologna,Salernitana,3.0,1.0
Bologna,Sampdoria,0.0,8.0
Bologna,Sampdoria,1.0,5.0
Bologna,Sampdoria,3.0,11.0
Bologna,Sassuolo,0.0,6.0
Bologna,Sassuolo,1.0,4.0
Bologna,Sassuolo,3.0,6.0
Bologna,Siena,0.0,3.0
Bologna,Siena,1.0,3.0
Bologna,Siena,3.0,2.0
Bologna,Spal,0.0,2.0
Bologna,Spal,1.0,1.0
Bologna,Spal,3.0,3.0
Bologna,Spezia,1.0,1.0
Bologna,Spezia,3.0,3.0
Bologna,Torino,0.0,8.0
Bologna,Torino,1.0,8.0
Bologna,Torino,3.0,4.0
Bologna,Udinese,0.0,11.0
Bologna,Udinese,1.0,10.0
Bologna,Udinese,3.0,5.0
Bologna,Venezia,0.0,2.0
Bologna,Verona,0.0,3.0
Bologna,Verona,1.0,4.0
Bologna,Verona,3.0,5.0
Bari,Atalanta,0.0,1.0
Bari,Atalanta,3.0,1.0
Bari,Bologna,0.0,2.0
Bari,Bologna,1.0,1.0
Bari,Bologna,3.0,1.0
Bari,Brescia,0.0,1.0
Bari,Brescia,3.0,1.0
Bari,Cagliari,0.0,3.0
Bari,Cagliari,1.0,1.0
Bari,Catania,0.0,2.0
Bari,Catania,1.0,2.0
Bari,Cesena,0.0,1.0
Bari,Cesena,1.0,1.0
Bari,Chievo,0.0,1.0
Bari,Chievo,1.0,1.0
Bari,Chievo,3.0,2.0
Bari,Fiorentina,0.0,2.0
Bari,Fiorentina,1.0,1.0
Bari,Fiorentina,3.0,1.0
Bari,Genoa,0.0,1.0
Bari,Genoa,1.0,2.0
Bari,Genoa,3.0,1.0
Bari,Inter,0.0,2.0
Bari,Inter,1.0,2.0
Bari,Juventus,0.0,2.0
Bari,Juventus,3.0,2.0
Bari,Lazio,0.0,2.0
Bari,Lazio,3.0,2.0
Bari,Lecce,0.0,1.0
Bari,Lecce,3.0,1.0
Bari,Livorno,1.0,1.0
Bari,Livorno,3.0,1.0
Bari,Milan,0.0,2.0
Bari,Milan,1.0,2.0
Bari,Napoli,0.0,3.0
Bari,Napoli,1.0,1.0
Bari,Palermo,0.0,1.0
Bari,Palermo,1.0,2.0
Bari,Palermo,3.0,1.0
Bari,Parma,0.0,2.0
Bari,Parma,1.0,1.0
Bari,Parma,3.0,1.0
Bari,Roma,0.0,4.0
Bari,Sampdoria,0.0,2.0
Bari,Sampdoria,1.0,1.0
Bari,Sampdoria,3.0,1.0
Bari,Siena,0.0,1.0
Bari,Siena,3.0,1.0
Bari,Udinese,0.0,2.0
Bari,Udinese,1.0,1.0
Bari,Udinese,3.0,1.0
Cesena,Atalanta,0.0,3.0
Cesena,Atalanta,1.0,1.0
Cesena,Bari,1.0,1.0
Cesena,Bari,3.0,1.0
Cesena,Bologna,0.0,1.0
Cesena,Bologna,1.0,1.0
Cesena,Bologna,3.0,2.0
Cesena,Brescia,3.0,2.0
Cesena,Cagliari,0.0,3.0
Cesena,Cagliari,1.0,1.0
Cesena,Cagliari,3.0,2.0
Cesena,Catania,0.0,2.0
Cesena,Catania,1.0,2.0
Cesena,Chievo,0.0,4.0
Cesena,Chievo,1.0,1.0
Cesena,Chievo,3.0,1.0
Cesena,Empoli,0.0,1.0
Cesena,Empoli,1.0,1.0
Cesena,Fiorentina,0.0,4.0
Cesena,Fiorentina,1.0,2.0
Cesena,Genoa,0.0,3.0
Cesena,Genoa,1.0,2.0
Cesena,Genoa,3.0,1.0
Cesena,Inter,0.0,5.0
Cesena,Inter,1.0,1.0
Cesena,Juventus,0.0,4.0
Cesena,Juventus,1.0,2.0
Cesena,Lazio,0.0,4.0
Cesena,Lazio,3.0,2.0
Cesena,Lecce,0.0,1.0
Cesena,Lecce,1.0,2.0
Cesena,Lecce,3.0,1.0
Cesena,Milan,0.0,4.0
Cesena,Milan,1.0,1.0
Cesena,Milan,3.0,1.0
Cesena,Napoli,0.0,5.0
Cesena,Napoli,1.0,1.0
Cesena,Novara,0.0,1.0
Cesena,Novara,3.0,1.0
Cesena,Palermo,0.0,2.0
Cesena,Palermo,1.0,3.0
Cesena,Palermo,3.0,1.0
Cesena,Parma,0.0,1.0
Cesena,Parma,1.0,3.0
Cesena,Parma,3.0,2.0
Cesena,Roma,0.0,5.0
Cesena,Roma,1.0,1.0
Cesena,Sampdoria,0.0,1.0
Cesena,Sampdoria,1.0,2.0
Cesena,Sampdoria,3.0,1.0
Cesena,Sassuolo,0.0,1.0
Cesena,Sassuolo,1.0,1.0
Cesena,Siena,0.0,2.0
Cesena,Torino,0.0,2.0
Cesena,Udinese,0.0,4.0
Cesena,Udinese,1.0,1.0
Cesena,Udinese,3.0,1.0
Cesena,Verona,1.0,2.0
Brescia,Atalanta,0.0,2.0
Brescia,Bari,0.0,1.0
Brescia,Bari,3.0,1.0
Brescia,Bologna,0.0,3.0
Brescia,Bologna,3.0,1.0
Brescia,Cagliari,0.0,1.0
Brescia,Cagliari,1.0,2.0
Brescia,Cagliari,3.0,1.0
Brescia,Catania,0.0,2.0
Brescia,Cesena,0.0,2.0
Brescia,Chievo,0.0,1.0
Brescia,Chievo,3.0,1.0
Brescia,Fiorentina,0.0,1.0
Brescia,Fiorentina,1.0,3.0
Brescia,Genoa,0.0,2.0
