team,opponent,result,num_occurences
Brescia,Genoa,1.0,2.0
Brescia,Inter,0.0,2.0
Brescia,Inter,1.0,2.0
Brescia,Juventus,0.0,3.0
Brescia,Juventus,1.0,1.0
Brescia,Lazio,0.0,4.0
Brescia,Lecce,0.0,2.0
Brescia,Lecce,1.0,1.0
Brescia,Lecce,3.0,1.0
Brescia,Milan,0.0,4.0
Brescia,Napoli,0.0,3.0
Brescia,Napoli,1.0,1.0
Brescia,Palermo,0.0,1.0
Brescia,Palermo,3.0,1.0
Brescia,Parma,0.0,2.0
Brescia,Parma,1.0,1.0
Brescia,Parma,3.0,1.0
Brescia,Roma,0.0,2.0
Brescia,Roma,1.0,1.0
Brescia,Roma,3.0,1.0
Brescia,Sampdoria,0.0,1.0
Brescia,Sampdoria,1.0,2.0
Brescia,Sampdoria,3.0,1.0
Brescia,Sassuolo,0.0,2.0
Brescia,Spal,3.0,2.0
Brescia,Torino,0.0,2.0
Brescia,Udinese,0.0,1.0
Brescia,Udinese,1.0,2.0
Brescia,Udinese,3.0,1.0
Brescia,Verona,0.0,1.0
Brescia,Verona,3.0,1.0
Novara,Atalanta,0.0,1.0
Novara,Atalanta,1.0,1.0
Novara,Bologna,0.0,2.0
Novara,Cagliari,0.0,1.0
Novara,Cagliari,1.0,1.0
Novara,Catania,0.0,1.0
Novara,Catania,1.0,1.0
Novara,Cesena,0.0,1.0
Novara,Cesena,3.0,1.0
Novara,Chievo,0.0,1.0
Novara,Chievo,1.0,1.0
Novara,Fiorentina,0.0,1.0
Novara,Fiorentina,1.0,1.0
Novara,Genoa,0.0,1.0
Novara,Genoa,1.0,1.0
Novara,Inter,3.0,2.0
Novara,Juventus,0.0,2.0
Novara,Lazio,0.0,1.0
Novara,Lazio,3.0,1.0
Novara,Lecce,1.0,2.0
Novara,Milan,0.0,2.0
Novara,Napoli,0.0,1.0
Novara,Napoli,1.0,1.0
Novara,Palermo,0.0,1.0
Novara,Palermo,1.0,1.0
Novara,Parma,0.0,1.0
Novara,Parma,3.0,1.0
Novara,Roma,0.0,2.0
Novara,Siena,1.0,1.0
Novara,Siena,3.0,1.0
Novara,Udinese,0.0,1.0
Novara,Udinese,3.0,1.0
Pescara,Atalanta,0.0,3.0
Pescara,Atalanta,1.0,1.0
Pescara,Bologna,0.0,3.0
Pescara,Bologna,1.0,1.0
Pescara,Cagliari,0.0,2.0
Pescara,Cagliari,1.0,1.0
Pescara,Cagliari,3.0,1.0
Pescara,Catania,0.0,1.0
Pescara,Catania,3.0,1.0
Pescara,Chievo,0.0,4.0
Pescara,Crotone,0.0,2.0
Pescara,Empoli,0.0,1.0
Pescara,Empoli,1.0,1.0
Pescara,Fiorentina,0.0,2.0
Pescara,Fiorentina,1.0,1.0
Pescara,Fiorentina,3.0,1.0
Pescara,Genoa,0.0,1.0
Pescara,Genoa,1.0,1.0
Pescara,Genoa,3.0,2.0
Pescara,Inter,0.0,4.0
Pescara,Juventus,0.0,4.0
Pescara,Lazio,0.0,4.0
Pescara,Milan,0.0,3.0
Pescara,Milan,1.0,1.0
Pescara,Napoli,0.0,3.0
Pescara,Napoli,1.0,1.0
Pescara,Palermo,1.0,2.0
Pescara,Palermo,3.0,2.0
Pescara,Parma,0.0,1.0
Pescara,Parma,3.0,1.0
Pescara,Roma,0.0,3.0
Pescara,Roma,1.0,1.0
Pescara,Sampdoria,0.0,3.0
Pescara,Sampdoria,1.0,1.0
Pescara,Sassuolo,0.0,1.0
Pescara,Sassuolo,3.0,1.0
Pescara,Siena,0.0,2.0
Pescara,Torino,0.0,3.0
Pescara,Torino,1.0,1.0
Pescara,Udinese,0.0,4.0
Verona,Atalanta,0.0,5.0
Verona,Atalanta,1.0,3.0
Verona,Atalanta,3.0,6.0
Verona,Benevento,0.0,1.0
Verona,Benevento,3.0,3.0
Verona,Bologna,0.0,5.0
Verona,Bologna,1.0,4.0
Verona,Bologna,3.0,3.0
Verona,Brescia,0.0,1.0
Verona,Brescia,3.0,1.0
Verona,Cagliari,0.0,2.0
Verona,Cagliari,1.0,3.0
Verona,Cagliari,3.0,7.0
Verona,Carpi,0.0,1.0
Verona,Carpi,1.0,1.0
Verona,Catania,1.0,1.0
Verona,Catania,3.0,1.0
Verona,Cesena,1.0,2.0
Verona,Chievo,0.0,3.0
Verona,Chievo,1.0,2.0
Verona,Chievo,3.0,3.0
Verona,Crotone,0.0,2.0
Verona,Crotone,1.0,1.0
Verona,Crotone,3.0,1.0
Verona,Empoli,0.0,2.0
Verona,Empoli,1.0,2.0
Verona,Empoli,3.0,2.0
Verona,Fiorentina,0.0,6.0
Verona,Fiorentina,1.0,5.0
Verona,Fiorentina,3.0,3.0
Verona,Frosinone,0.0,2.0
Verona,Genoa,0.0,6.0
Verona,Genoa,1.0,5.0
Verona,Genoa,3.0,3.0
Verona,Inter,0.0,11.0
Verona,Inter,1.0,3.0
Verona,Juventus,0.0,7.0
Verona,Juventus,1.0,4.0
Verona,Juventus,3.0,3.0
Verona,Lazio,0.0,7.0
Verona,Lazio,1.0,4.0
Verona,Lazio,3.0,3.0
Verona,Lecce,3.0,2.0
Verona,Livorno,3.0,2.0
Verona,Milan,0.0,7.0
Verona,Milan,1.0,4.0
Verona,Milan,3.0,3.0
Verona,Napoli,0.0,10.0
Verona,Napoli,1.0,2.0
Verona,Napoli,3.0,2.0
Verona,Palermo,0.0,3.0
Verona,Palermo,3.0,1.0
Verona,Parma,0.0,2.0
Verona,Parma,1.0,1.0
Verona,Parma,3.0,5.0
Verona,Roma,0.0,8.0
Verona,Roma,1.0,5.0
Verona,Roma,3.0,1.0
Verona,Salernitana,0.0,1.0
Verona,Salernitana,1.0,1.0
Verona,Sampdoria,0.0,9.0
Verona,Sampdoria,1.0,3.0
Verona,Sampdoria,3.0,2.0
Verona,Sassuolo,0.0,7.0
Verona,Sassuolo,1.0,2.0
Verona,Sassuolo,3.0,5.0
Verona,Spal,0.0,1.0
Verona,Spal,1.0,1.0
Verona,Spal,3.0,2.0
Verona,Spezia,1.0,1.0
Verona,Spezia,3.0,3.0
Verona,Torino,0.0,4.0
Verona,Torino,1.0,8.0
Verona,Torino,3.0,2.0
Verona,Udinese,0.0,5.0
Verona,Udinese,1.0,5.0
Verona,Udinese,3.0,4.0
Verona,Venezia,3.0,2.0
Sassuolo,Atalanta,0.0,10.0
Sassuolo,Atalanta,1.0,5.0
Sassuolo,Atalanta,3.0,3.0
Sassuolo,Benevento,1.0,1.0
Sassuolo,Benevento,3.0,3.0
Sassuolo,Bologna,0.0,6.0
Sassuolo,Bologna,1.0,4.0
Sassuolo,Bologna,3.0,6.0
Sassuolo,Brescia,3.0,2.0
Sassuolo,Cagliari,0.0,3.0
Sassuolo,Cagliari,1.0,10.0
Sassuolo,Cagliari,3.0,3.0
Sassuolo,Carpi,3.0,2.0
Sassuolo,Catania,1.0,1.0
Sassuolo,Catania,3.0,1.0
Sassuolo,Cesena,1.0,1.0
Sassuolo,Cesena,3.0,1.0
Sassuolo,Chievo,0.0,3.0
Sassuolo,Chievo,1.0,5.0
Sassuolo,Chievo,3.0,4.0
Sassuolo,Crotone,0.0,1.0
Sassuolo,Crotone,1.0,1.0
Sassuolo,Crotone,3.0,4.0
Sassuolo,Empoli,0.0,4.0
Sassuolo,Empoli,3.0,6.0
Sassuolo,Fiorentina,0.0,6.0
Sassuolo,Fiorentina,1.0,6.0
Sassuolo,Fiorentina,3.0,6.0
Sassuolo,Frosinone,1.0,2.0
Sassuolo,Frosinone,3.0,2.0
Sassuolo,Genoa,0.0,5.0
Sassuolo,Genoa,1.0,5.0
Sassuolo,Genoa,3.0,8.0
Sassuolo,Inter,0.0,8.0
Sassuolo,Inter,1.0,2.0
Sassuolo,Inter,3.0,8.0
Sassuolo,Juventus,0.0,13.0
Sassuolo,Juventus,1.0,3.0
Sassuolo,Juventus,3.0,2.0
Sassuolo,Lazio,0.0,10.0
Sassuolo,Lazio,1.0,3.0
Sassuolo,Lazio,3.0,5.0
Sassuolo,Lecce,1.0,1.0
Sassuolo,Lecce,3.0,1.0
Sassuolo,Livorno,0.0,2.0
Sassuolo,Milan,0.0,10.0
Sassuolo,Milan,1.0,2.0
Sassuolo,Milan,3.0,6.0
Sassuolo,Napoli,0.0,9.0
Sassuolo,Napoli,1.0,7.0
Sassuolo,Napoli,3.0,2.0
Sassuolo,Palermo,0.0,1.0
Sassuolo,Palermo,1.0,2.0
Sassuolo,Palermo,3.0,3.0
Sassuolo,Parma,0.0,5.0
Sassuolo,Parma,1.0,2.0
Sassuolo,Parma,3.0,3.0
Sassuolo,Pescara,0.0,1.0
Sassuolo,Pescara,3.0,1.0
Sassuolo,Roma,0.0,9.0
Sassuolo,Roma,1.0,8.0
Sassuolo,Roma,3.0,1.0
Sassuolo,Salernitana,1.0,1.0
Sassuolo,Salernitana,3.0,1.0
Sassuolo,Sampdoria,0.0,4.0
Sassuolo,Sampdoria,1.0,6.0
Sassuolo,Sampdoria,3.0,8.0
Sassuolo,Spal,1.0,2.0
Sassuolo,Spal,3.0,4.0
Sassuolo,Spezia,0.0,1.0
Sassuolo,Spezia,1.0,1.0
Sassuolo,Spezia,3.0,2.0
Sassuolo,Torino,0.0,8.0
Sassuolo,Torino,1.0,7.0
Sassuolo,Torino,3.0,3.0
Sassuolo,Udinese,0.0,7.0
Sassuolo,Udinese,1.0,7.0
Sassuolo,Udinese,3.0,4.0
Sassuolo,Venezia,3.0,2.0
Sassuolo,Verona,0.0,5.0
Sassuolo,Verona,1.0,2.0
Sassuolo,Verona,3.0,7.0
Frosinone,Atalanta,0.0,3.0
Frosinone,Atalanta,1.0,1.0
Frosinone,Bologna,0.0,1.0
Frosinone,Bologna,1.0,1.0
Frosinone,Bologna,3.0,2.0
Frosinone,Cagliari,0.0,1.0
Frosinone,Cagliari,1.0,1.0
Frosinone,Carpi,0.0,1.0
Frosinone,Carpi,3.0,1.0
Frosinone,Chievo,0.0,3.0
Frosinone,Chievo,1.0,1.0
Frosinone,Empoli,0.0,1.0
Frosinone,Empoli,1.0,1.0
Frosinone,Empoli,3.0,2.0
Frosinone,Fiorentina,0.0,1.0
Frosinone,Fiorentina,1.0,2.0
Frosinone,Fiorentina,3.0,1.0
Frosinone,Genoa,0.0,2.0
Frosinone,Genoa,1.0,2.0
Frosinone,Inter,0.0,4.0
Frosinone,Juventus,0.0,3.0
Frosinone,Juventus,1.0,1.0
Frosinone,Lazio,0.0,3.0
Frosinone,Lazio,1.0,1.0
Frosinone,Milan,0.0,2.0
Frosinone,Milan,1.0,2.0
Frosinone,Napoli,0.0,4.0
Frosinone,Palermo,0.0,2.0
Frosinone,Parma,1.0,1.0
Frosinone,Parma,3.0,1.0
Frosinone,Roma,0.0,4.0
Frosinone,Sampdoria,0.0,2.0
Frosinone,Sampdoria,3.0,2.0
Frosinone,Sassuolo,0.0,2.0
Frosinone,Sassuolo,1.0,2.0
Frosinone,Spal,0.0,1.0
Frosinone,Spal,3.0,1.0
Frosinone,Torino,0.0,4.0
Frosinone,Udinese,0.0,2.0
Frosinone,Udinese,1.0,1.0
Frosinone,Udinese,3.0,1.0
Frosinone,Verona,3.0,2.0
Carpi,Atalanta,0.0,1.0
Carpi,Atalanta,1.0,1.0
Carpi,Bologna,0.0,1.0
Carpi,Bologna,1.0,1.0
Carpi,Chievo,0.0,2.0
Carpi,Empoli,0.0,1.0
Carpi,Empoli,3.0,1.0
Carpi,Fiorentina,0.0,2.0
Carpi,Frosinone,0.0,1.0
Carpi,Frosinone,3.0,1.0
Carpi,Genoa,3.0,2.0
Carpi,Inter,0.0,1.0
Carpi,Inter,1.0,1.0
Carpi,Juventus,0.0,2.0
Carpi,Lazio,0.0,1.0
Carpi,Lazio,1.0,1.0
Carpi,Milan,1.0,2.0
Carpi,Napoli,0.0,1.0
Carpi,Napoli,1.0,1.0
Carpi,Palermo,1.0,2.0
Carpi,Roma,0.0,2.0
Carpi,Sampdoria,0.0,1.0
Carpi,Sampdoria,3.0,1.0
Carpi,Sassuolo,0.0,2.0
Carpi,Torino,1.0,1.0
Carpi,Torino,3.0,1.0
Carpi,Udinese,3.0,2.0
Carpi,Verona,1.0,1.0
Carpi,Verona,3.0,1.0
Crotone,Atalanta,0.0,5.0
Crotone,Atalanta,1.0,1.0
Crotone,Benevento,0.0,1.0
Crotone,Benevento,1.0,1.0
Crotone,Benevento,3.0,2.0
Crotone,Bologna,0.0,4.0
Crotone,Bologna,3.0,2.0
Crotone,Cagliari,0.0,5.0
Crotone,Cagliari,1.0,1.0
Crotone,Chievo,0.0,1.0
Crotone,Chievo,3.0,3.0
Crotone,Empoli,0.0,1.0
Crotone,Empoli,3.0,1.0
Crotone,Fiorentina,0.0,3.0
Crotone,Fiorentina,1.0,2.0
Crotone,Fiorentina,3.0,1.0
Crotone,Genoa,0.0,5.0
Crotone,Genoa,1.0,1.0
Crotone,Inter,0.0,4.0
Crotone,Inter,1.0,1.0
Crotone,Inter,3.0,1.0
Crotone,Juventus,0.0,4.0
Crotone,Juventus,1.0,2.0
Crotone,Lazio,0.0,4.0
Crotone,Lazio,1.0,1.0
Crotone,Lazio,3.0,1.0
Crotone,Milan,0.0,5.0
Crotone,Milan,1.0,1.0
Crotone,Napoli,0.0,6.0
Crotone,Palermo,0.0,1.0
Crotone,Palermo,1.0,1.0
Crotone,Parma,3.0,2.0
Crotone,Pescara,3.0,2.0
Crotone,Roma,0.0,6.0
Crotone,Sampdoria,0.0,3.0
Crotone,Sampdoria,1.0,1.0
Crotone,Sampdoria,3.0,2.0
Crotone,Sassuolo,0.0,4.0
Crotone,Sassuolo,1.0,1.0
Crotone,Sassuolo,3.0,1.0
Crotone,Spal,0.0,1.0
Crotone,Spal,1.0,1.0
Crotone,Spezia,0.0,1.0
Crotone,Spezia,3.0,1.0
Crotone,Torino,0.0,2.0
Crotone,Torino,1.0,3.0
Crotone,Torino,3.0,1.0
Crotone,Udinese,0.0,3.0
Crotone,Udinese,1.0,1.0
Crotone,Udinese,3.0,2.0
Crotone,Verona,0.0,1.0
Crotone,Verona,1.0,1.0
Crotone,Verona,3.0,2.0
Benevento,Atalanta,0.0,4.0
Benevento,Bologna,0.0,2.0
Benevento,Bologna,1.0,1.0
Benevento,Bologna,3.0,1.0
Benevento,Cagliari,0.0,3.0
Benevento,Cagliari,3.0,1.0
Benevento,Chievo,0.0,1.0
Benevento,Chievo,3.0,1.0
Benevento,Crotone,0.0,2.0
Benevento,Crotone,1.0,1.0
Benevento,Crotone,3.0,1.0
Benevento,Fiorentina,0.0,3.0
Benevento,Fiorentina,3.0,1.0
Benevento,Genoa,0.0,1.0
Benevento,Genoa,1.0,1.0
Benevento,Genoa,3.0,2.0
Benevento,Inter,0.0,4.0
Benevento,Juventus,0.0,2.0
Benevento,Juventus,1.0,1.0
Benevento,Juventus,3.0,1.0
Benevento,Lazio,0.0,3.0
Benevento,Lazio,1.0,1.0
Benevento,Milan,0.0,2.0
Benevento,Milan,1.0,1.0
Benevento,Milan,3.0,1.0
Benevento,Napoli,0.0,4.0
Benevento,Parma,1.0,2.0
Benevento,Roma,0.0,3.0
Benevento,Roma,1.0,1.0
Benevento,Sampdoria,0.0,1.0
Benevento,Sampdoria,1.0,1.0
Benevento,Sampdoria,3.0,2.0
Benevento,Sassuolo,0.0,3.0
Benevento,Sassuolo,1.0,1.0
Benevento,Spal,0.0,2.0
Benevento,Spezia,0.0,1.0
Benevento,Spezia,1.0,1.0
Benevento,Torino,0.0,2.0
Benevento,Torino,1.0,2.0
Benevento,Udinese,0.0,2.0
Benevento,Udinese,1.0,1.0
Benevento,Udinese,3.0,1.0
Benevento,Verona,0.0,3.0
Benevento,Verona,3.0,1.0
Spal,Atalanta,0.0,2.0
Spal,Atalanta,1.0,2.0
Spal,Atalanta,3.0,2.0
Spal,Benevento,3.0,2.0
Spal,Bologna,0.0,3.0
Spal,Bologna,1.0,1.0
Spal,Bologna,3.0,2.0
Spal,Brescia,0.0,2.0
Spal,Cagliari,0.0,5.0
Spal,Cagliari,1.0,1.0
Spal,Chievo,0.0,1.0
Spal,Chievo,1.0,2.0
Spal,Chievo,3.0,1.0
Spal,Crotone,1.0,1.0
Spal,Crotone,3.0,1.0
Spal,Empoli,1.0,1.0
Spal,Empoli,3.0,1.0
Spal,Fiorentina,0.0,4.0
Spal,Fiorentina,1.0,2.0
Spal,Frosinone,0.0,1.0
Spal,Frosinone,3.0,1.0
Spal,Genoa,0.0,1.0
Spal,Genoa,1.0,4.0
Spal,Genoa,3.0,1.0
Spal,Inter,0.0,5.0
Spal,Inter,1.0,1.0
Spal,Juventus,0.0,4.0
Spal,Juventus,1.0,1.0
Spal,Juventus,3.0,1.0
Spal,Lazio,0.0,3.0
Spal,Lazio,1.0,1.0
Spal,Lazio,3.0,2.0
Spal,Lecce,0.0,2.0
Spal,Milan,0.0,5.0
Spal,Milan,1.0,1.0
Spal,Napoli,0.0,5.0
Spal,Napoli,1.0,1.0
Spal,Parma,3.0,4.0
Spal,Roma,0.0,4.0
Spal,Roma,3.0,2.0
Spal,Sampdoria,0.0,5.0
Spal,Sampdoria,3.0,1.0
Spal,Sassuolo,0.0,4.0
Spal,Sassuolo,1.0,2.0
Spal,Torino,0.0,2.0
Spal,Torino,1.0,3.0
Spal,Torino,3.0,1.0
Spal,Udinese,0.0,2.0
Spal,Udinese,1.0,3.0
Spal,Udinese,3.0,1.0
Spal,Verona,0.0,2.0
Spal,Verona,1.0,1.0
Spal,Verona,3.0,1.0
Spezia,Atalanta,0.0,3.0
Spezia,Atalanta,1.0,1.0
Spezia,Benevento,1.0,1.0
Spezia,Benevento,3.0,1.0
Spezia,Bologna,0.0,3.0
Spezia,Bologna,1.0,1.0
Spezia,Cagliari,1.0,2.0
Spezia,Cagliari,3.0,2.0
Spezia,Crotone,0.0,1.0
Spezia,Crotone,3.0,1.0
Spezia,Empoli,1.0,2.0
Spezia,Fiorentina,0.0,3.0
Spezia,Fiorentina,1.0,1.0
Spezia,Genoa,0.0,2.0
Spezia,Genoa,1.0,1.0
Spezia,Genoa,3.0,1.0
Spezia,Inter,0.0,3.0
Spezia,Inter,1.0,1.0
Spezia,Juventus,0.0,4.0
Spezia,Lazio,0.0,4.0
Spezia,Milan,0.0,2.0
Spezia,Milan,3.0,2.0
Spezia,Napoli,0.0,2.0
Spezia,Napoli,3.0,2.0
Spezia,Parma,1.0,2.0
Spezia,Roma,0.0,3.0
Spezia,Roma,1.0,1.0
Spezia,Salernitana,1.0,1.0
Spezia,Salernitana,3.0,1.0
Spezia,Sampdoria,0.0,1.0
Spezia,Sampdoria,1.0,1.0
Spezia,Sampdoria,3.0,2.0
Spezia,Sassuolo,0.0,2.0
Spezia,Sassuolo,1.0,1.0
Spezia,Sassuolo,3.0,1.0
Spezia,Torino,0.0,1.0
Spezia,Torino,1.0,1.0
Spezia,Torino,3.0,2.0
Spezia,Udinese,0.0,2.0
Spezia,Udinese,3.0,2.0
Spezia,Venezia,3.0,2.0
Spezia,Verona,0.0,3.0
Spezia,Verona,1.0,1.0
Salernitana,Atalanta,0.0,1.0
Salernitana,Atalanta,1.0,1.0
Salernitana,Bologna,0.0,1.0
Salernitana,Bologna,1.0,1.0
Salernitana,Cagliari,1.0,2.0
Salernitana,Empoli,0.0,1.0
Salernitana,Empoli,1.0,1.0
Salernitana,Fiorentina,0.0,1.0
Salernitana,Fiorentina,3.0,1.0
Salernitana,Genoa,1.0,1.0
Salernitana,Genoa,3.0,1.0
Salernitana,Inter,0.0,2.0
Salernitana,Juventus,0.0,2.0
Salernitana,Lazio,0.0,2.0
Salernitana,Milan,0.0,1.0
Salernitana,Milan,1.0,1.0
Salernitana,Napoli,0.0,2.0
Salernitana,Roma,0.0,2.0
Salernitana,Sampdoria,0.0,1.0
Salernitana,Sampdoria,3.0,1.0
Salernitana,Sassuolo,0.0,1.0
Salernitana,Sassuolo,1.0,1.0
Salernitana,Spezia,0.0,1.0
Salernitana,Spezia,1.0,1.0
Salernitana,Torino,0.0,2.0
Salernitana,Udinese,0.0,1.0
Salernitana,Udinese,3.0,1.0
Salernitana,Venezia,3.0,2.0
Salernitana,Verona,1.0,1.0
Salernitana,Verona,3.0,1.0
Venezia,Atalanta,0.0,2.0
Venezia,Bologna,3.0,2.0
Venezia,Cagliari,1.0,2.0
Venezia,Empoli,1.0,1.0
Venezia,Empoli,3.0,1.0
Venezia,Fiorentina,0.0,1.0
Venezia,Fiorentina,3.0,1.0
Venezia,Genoa,1.0,2.0
Venezia,Inter,0.0,2.0
Venezia,Juventus,0.0,1.0
Venezia,Juventus,1.0,1.0
Venezia,Lazio,0.0,2.0
Venezia,Milan,0.0,2.0
Venezia,Napoli,0.0,2.0
Venezia,Roma,1.0,1.0
Venezia,Roma,3.0,1.0
Venezia,Salernitana,0.0,2.0
Venezia,Sampdoria,0.0,1.0
Venezia,Sampdoria,1.0,1.0
Venezia,Sassuolo,0.0,2.0
Venezia,Spezia,0.0,2.0
Venezia,Torino,1.0,1.0
Venezia,Torino,3.0,1.0
Venezia,Udinese,0.0,2.0
Venezia,Verona,0.0,2.0
